customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PaperlessBilling,Charges.Monthly,Charges.Total,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Cuentas_Diarias
2615-YVMYX,0,0,1,1,0,71,1,107.5,7713.55,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,3.53
2616-FLVQC,0,0,0,0,0,64,0,19.55,1240.15,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0.64
2616-UUTFK,0,0,0,1,0,33,1,72.75,2447.45,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,2.39
2619-WFQWU,1,1,0,0,0,1,1,70.15,70.15,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,2.3
2621-UDNLU,0,1,0,1,0,3,0,20.85,72.0,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.68
2623-DRYAM,0,1,0,1,0,70,1,101.75,7069.3,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,3.34
2625-TRCZQ,0,1,0,1,0,51,1,49.65,2553.35,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,1.63
2626-URJFX,1,0,0,1,1,4,1,50.9,225.6,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1.67
2626-VEEWG,0,0,0,1,1,67,1,19.4,1284.2,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0.64
2632-IVXVF,0,1,0,1,1,68,0,111.75,7511.3,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,3.67
2632-TACXW,0,1,0,1,0,62,0,23.65,1416.75,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,0.78
2632-UCGVD,1,0,1,1,0,66,1,100.05,6871.9,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,3.29
2634-HCZGT,1,0,1,1,0,53,1,60.05,3229.65,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,1.97
2636-ALXXZ,1,1,1,0,0,1,1,69.6,69.6,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.29
2636-OHFMN,1,0,0,1,0,4,1,48.55,201.0,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,1.59
2636-SJDOU,0,0,0,0,0,64,1,84.3,5289.05,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,2.77
2637-FKFSY,0,1,0,1,0,3,1,46.1,130.15,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1.51
2639-UGMAZ,0,0,1,0,0,71,1,56.45,3985.35,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,1.85
2640-LYMOV,0,0,0,0,0,2,1,19.65,38.8,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.65
2640-PMGFL,1,0,0,0,1,27,1,79.5,2180.55,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,2.61
2642-DTVCO,1,0,1,0,0,9,1,85.05,746.5,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,2.79
2642-MAWLJ,0,1,0,1,1,36,0,20.25,717.95,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,0.67
2645-QTLMB,1,0,0,0,0,7,1,94.25,669.0,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,3.1
2649-HWLYB,0,0,0,1,0,65,0,76.15,4929.55,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,2.5
2650-GYRYL,0,0,0,1,1,33,1,19.45,600.25,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,0.64
2651-ZCBXV,0,0,0,0,0,54,1,108.0,5760.65,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,3.55
2654-VBVPB,0,1,0,0,0,1,0,19.9,19.9,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,0.65
2656-FMOKZ,1,1,1,0,0,15,1,74.45,1145.7,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,2.45
2656-TABEH,1,0,0,1,0,4,1,100.2,420.2,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,3.29
2657-ALMWY,1,1,1,1,0,26,0,84.95,2169.75,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,2.79
2657-VPXTA,0,1,0,1,1,10,1,88.85,929.45,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,2.92
2659-VXMWZ,1,0,0,1,1,67,1,111.3,7482.1,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,3.66
2660-EMUBI,1,0,1,0,0,10,1,95.35,898.35,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,3.13
2661-GKBTK,0,0,0,1,1,60,0,76.95,4543.95,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,2.53
2662-NNTDK,0,0,0,0,0,65,0,24.8,1600.95,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0.81
2664-XJZNO,0,0,0,1,1,72,1,104.9,7559.55,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,3.45
2665-NPTGL,0,1,1,1,0,26,1,98.1,2510.7,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,3.22
2667-WYLWJ,1,1,0,1,1,8,1,19.75,145.0,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0.65
2668-TZSPS,0,0,0,0,0,1,0,20.45,20.45,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.67
2669-OIDSD,0,1,0,1,0,48,1,100.05,4834.0,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,3.29
2669-QVCRG,0,1,0,0,0,41,1,81.3,3190.65,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,2.67
2672-DZUOY,1,0,0,0,0,1,1,25.15,25.15,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.83
2672-HUYVI,1,1,0,0,0,6,1,91.1,455.3,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,2.99
2672-OJQZP,0,1,0,0,0,1,0,44.75,44.75,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1.47
2672-TGEFF,0,1,0,1,1,37,1,88.8,3340.55,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,2.92
2673-CXQEU,0,1,1,0,0,56,0,110.5,6139.5,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,3.63
2673-ZALNP,0,1,0,0,0,7,0,19.9,173.15,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0.65
2674-MIAHT,0,1,0,0,0,4,1,80.3,324.2,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,2.64
2674-MLXMN,0,1,1,0,0,71,1,99.65,6951.15,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,3.27
2675-DHUTR,0,0,1,1,0,58,1,98.9,5780.7,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,3.25
2675-IJRGJ,0,0,0,0,0,53,0,19.65,978.0,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,0.65
2675-OTVVJ,0,0,1,1,0,31,0,89.45,2807.65,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,2.94
2676-ISHSF,0,0,0,0,0,1,0,20.3,20.3,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.67
2676-OXPPQ,0,0,0,0,0,6,1,55.7,335.65,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,1.83
2676-SSLTO,0,0,0,0,0,49,1,66.15,3199.0,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,2.17
2680-XKKNJ,0,1,0,0,0,8,0,58.2,469.25,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,1.91
2682-KEVRP,0,1,1,0,0,22,1,20.05,417.0,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0.66
2683-BPJSO,1,0,0,1,0,29,1,84.45,2467.1,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.77
2683-JXWQQ,0,0,0,1,1,61,0,33.6,2117.2,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,1.1
2684-EIWEO,1,1,1,0,0,30,0,91.7,2758.15,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,3.01
2685-SREOM,1,1,0,1,1,25,1,89.1,2368.4,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,2.93
2688-BHGOG,0,0,1,0,0,9,1,79.55,718.55,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,2.61
2690-DVRVK,0,0,0,1,1,5,0,20.55,99.45,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,0.68
